task,wave,layer,phase,rank,physical_m,fresh_m,worklist_scope,assignments,active_experts,median_m_e,p90_m_e,max_m_e,tiny_le4_active_fraction,large_ge16_active_fraction,m_e_cv,inactive_fraction
gsm8k,18,10,middle,1,864,864,measured_dense_runtime,1845,55,19.0,105.40000000000009,208,0.18181818181818182,0.5818181818181818,1.4240102944514106,0.140625
gsm8k,18,10,middle,2,864,864,measured_dense_runtime,1363,59,12.0,67.60000000000004,119,0.2033898305084746,0.3898305084745763,1.2755521493156512,0.078125
gsm8k,18,10,middle,3,864,864,measured_dense_runtime,1426,54,13.5,52.50000000000004,194,0.2222222222222222,0.42592592592592593,1.3862122919423834,0.15625
gsm8k,18,11,middle,0,864,864,measured_dense_runtime,2215,54,23.5,91.10000000000001,471,0.16666666666666666,0.6111111111111112,1.6522380265135244,0.15625
gsm8k,18,11,middle,1,864,864,measured_dense_runtime,3151,48,10.0,188.9000000000001,846,0.3333333333333333,0.3541666666666667,2.288269071774059,0.25
gsm8k,18,11,middle,2,864,864,measured_dense_runtime,774,44,7.5,45.80000000000004,140,0.3181818181818182,0.3409090909090909,1.4316574719767818,0.3125
gsm8k,18,11,middle,3,864,864,measured_dense_runtime,772,42,6.0,31.799999999999997,197,0.30952380952380953,0.2857142857142857,1.915250825115776,0.34375
gsm8k,18,12,middle,0,864,864,measured_dense_runtime,2366,47,15.0,150.59999999999997,360,0.2127659574468085,0.48936170212765956,1.5299248539902859,0.265625
gsm8k,18,12,middle,1,864,864,measured_dense_runtime,2516,51,22.0,137.0,341,0.21568627450980393,0.6078431372549019,1.5488889072461183,0.203125
gsm8k,18,12,middle,2,864,864,measured_dense_runtime,931,51,11.0,48.0,68,0.29411764705882354,0.37254901960784315,1.0200508165060067,0.203125
gsm8k,18,12,middle,3,864,864,measured_dense_runtime,1099,46,11.0,53.0,260,0.32608695652173914,0.41304347826086957,1.7255831027548711,0.28125
gsm8k,18,13,middle,0,864,864,measured_dense_runtime,1321,50,13.0,75.0,115,0.2,0.44,1.0481704499740798,0.21875
gsm8k,18,13,middle,1,864,864,measured_dense_runtime,2015,52,13.0,100.69999999999999,294,0.3076923076923077,0.4807692307692308,1.5396600630468582,0.1875
gsm8k,18,13,middle,2,864,864,measured_dense_runtime,985,51,9.0,46.0,101,0.35294117647058826,0.39215686274509803,1.2389322953646889,0.203125
gsm8k,18,13,middle,3,864,864,measured_dense_runtime,2591,55,16.0,111.60000000000001,532,0.2545454545454545,0.509090909090909,1.8491765103276734,0.140625
gsm8k,18,14,middle,0,864,864,measured_dense_runtime,2448,54,19.0,89.0,472,0.24074074074074073,0.5370370370370371,1.678619194182313,0.15625
gsm8k,18,14,middle,1,864,864,measured_dense_runtime,1726,58,12.5,73.60000000000001,186,0.29310344827586204,0.4482758620689655,1.4971874314826903,0.09375
gsm8k,18,14,middle,2,864,864,measured_dense_runtime,1222,49,10.0,55.800000000000026,210,0.3673469387755102,0.40816326530612246,1.533849775459945,0.234375
gsm8k,18,14,middle,3,864,864,measured_dense_runtime,1516,53,15.0,71.40000000000003,203,0.24528301886792453,0.49056603773584906,1.3234583630900234,0.171875
gsm8k,18,15,middle,0,864,864,measured_dense_runtime,1247,49,7.0,72.4,137,0.3673469387755102,0.42857142857142855,1.3311402777185666,0.234375
gsm8k,18,15,middle,1,864,864,measured_dense_runtime,1785,54,10.5,56.7,506,0.2222222222222222,0.46296296296296297,2.116721820015294,0.15625
gsm8k,18,15,middle,2,864,864,measured_dense_runtime,1088,29,13.0,97.19999999999997,284,0.3448275862068966,0.4482758620689655,1.6038937401703972,0.546875
gsm8k,18,15,middle,3,864,864,measured_dense_runtime,2792,56,18.0,91.5,667,0.23214285714285715,0.5357142857142857,2.1204730658367383,0.125
gsm8k,18,16,middle,0,864,864,measured_dense_runtime,1564,47,20.0,86.79999999999998,188,0.23404255319148937,0.5531914893617021,1.1561523858456448,0.265625
gsm8k,18,16,middle,1,864,864,measured_dense_runtime,1161,51,10.0,58.0,157,0.3137254901960784,0.37254901960784315,1.4282636516504366,0.203125
gsm8k,18,16,middle,2,864,864,measured_dense_runtime,2589,53,14.0,142.00000000000023,421,0.3584905660377358,0.4716981132075472,1.9252990659667266,0.171875
gsm8k,18,16,middle,3,864,864,measured_dense_runtime,1598,45,13.0,78.80000000000007,327,0.24444444444444444,0.4444444444444444,1.8199191073997665,0.296875
gsm8k,18,17,middle,0,864,864,measured_dense_runtime,1121,45,13.0,54.000000000000036,197,0.24444444444444444,0.4222222222222222,1.5710310225822341,0.296875
gsm8k,18,17,middle,1,864,864,measured_dense_runtime,2333,44,23.0,138.4,375,0.11363636363636363,0.5454545454545454,1.392574878123195,0.3125
gsm8k,18,17,middle,2,864,864,measured_dense_runtime,1205,47,7.0,67.19999999999999,186,0.3829787234042553,0.3404255319148936,1.5171972067593176,0.265625
gsm8k,18,17,middle,3,864,864,measured_dense_runtime,2253,53,14.0,110.20000000000013,289,0.22641509433962265,0.49056603773584906,1.4694733625771994,0.171875
gsm8k,18,18,middle,0,864,864,measured_dense_runtime,1277,52,13.5,66.8,108,0.2692307692307692,0.4423076923076923,1.084248062100775,0.1875
gsm8k,18,18,middle,1,864,864,measured_dense_runtime,2425,50,16.0,126.90000000000003,413,0.16,0.54,1.6330899167409987,0.21875
gsm8k,18,18,middle,2,864,864,measured_dense_runtime,1055,47,15.0,50.39999999999999,112,0.3404255319148936,0.48936170212765956,1.1671845630136537,0.265625
gsm8k,18,18,middle,3,864,864,measured_dense_runtime,2155,45,14.0,121.80000000000001,386,0.24444444444444444,0.4888888888888889,1.547118835976064,0.296875
gsm8k,18,19,middle,0,864,864,measured_dense_runtime,1695,50,10.0,64.2,483,0.3,0.42,2.2549707537965364,0.21875
gsm8k,18,19,middle,1,864,864,measured_dense_runtime,2268,49,26.0,99.00000000000001,368,0.20408163265306123,0.6122448979591837,1.460799567259288,0.234375
gsm8k,18,19,middle,2,864,864,measured_dense_runtime,1892,48,27.0,92.9,165,0.25,0.625,0.979333123825695,0.25
gsm8k,18,19,middle,3,864,864,measured_dense_runtime,1057,42,13.5,65.39999999999999,116,0.35714285714285715,0.47619047619047616,1.1738732510234042,0.34375
gsm8k,18,20,middle,0,864,864,measured_dense_runtime,1082,41,9.0,54.0,190,0.36585365853658536,0.43902439024390244,1.4276124447279712,0.359375
gsm8k,18,20,middle,1,864,864,measured_dense_runtime,3165,51,26.0,121.0,627,0.13725490196078433,0.5882352941176471,1.8662105393788289,0.203125
gsm8k,18,20,middle,2,864,864,measured_dense_runtime,1279,46,15.0,66.5,160,0.2391304347826087,0.45652173913043476,1.1405570204327458,0.28125
gsm8k,18,20,middle,3,864,864,measured_dense_runtime,1386,43,16.0,78.00000000000004,205,0.23255813953488372,0.5116279069767442,1.4071446902114857,0.328125
gsm8k,18,21,middle,0,864,864,measured_dense_runtime,1668,49,22.0,79.80000000000001,157,0.22448979591836735,0.5918367346938775,1.10281444591047,0.234375
gsm8k,18,21,middle,1,864,864,measured_dense_runtime,1308,44,19.0,91.70000000000003,116,0.25,0.5454545454545454,1.0817759151682418,0.3125
gsm8k,18,21,middle,2,864,864,measured_dense_runtime,2172,44,22.5,135.8,261,0.22727272727272727,0.5909090909090909,1.3361309843268743,0.3125
gsm8k,18,21,middle,3,864,864,measured_dense_runtime,1764,48,13.0,103.50000000000014,394,0.2916666666666667,0.3958333333333333,1.8083086298759652,0.25
gsm8k,18,22,middle,0,864,864,measured_dense_runtime,2235,49,24.0,104.60000000000001,340,0.1836734693877551,0.6326530612244898,1.350333643180547,0.234375
gsm8k,18,22,middle,1,864,864,measured_dense_runtime,2188,44,18.0,118.00000000000009,405,0.18181818181818182,0.5681818181818182,1.679475736901166,0.3125
gsm8k,18,22,middle,2,864,864,measured_dense_runtime,1492,46,12.5,61.0,292,0.17391304347826086,0.43478260869565216,1.6905924735684463,0.28125
gsm8k,18,22,middle,3,864,864,measured_dense_runtime,997,51,8.0,50.0,110,0.35294117647058826,0.35294117647058826,1.2653172555900547,0.203125
gsm8k,18,23,middle,0,864,864,measured_dense_runtime,1622,54,22.5,65.90000000000002,143,0.05555555555555555,0.5925925925925926,1.0176182915260477,0.15625
gsm8k,18,23,middle,1,864,864,measured_dense_runtime,1590,49,19.0,71.80000000000001,194,0.24489795918367346,0.5306122448979592,1.243507087628661,0.234375
gsm8k,18,23,middle,2,864,864,measured_dense_runtime,1434,47,12.0,65.99999999999997,254,0.2978723404255319,0.44680851063829785,1.50203409845876,0.265625
gsm8k,18,23,middle,3,864,864,measured_dense_runtime,2266,48,15.5,94.60000000000001,732,0.22916666666666666,0.5,2.347153167077804,0.25
gsm8k,18,24,middle,0,864,864,measured_dense_runtime,1176,43,17.0,60.40000000000001,138,0.13953488372093023,0.5348837209302325,1.0549469286896842,0.328125
gsm8k,18,24,middle,1,864,864,measured_dense_runtime,2445,45,15.0,126.00000000000001,644,0.2222222222222222,0.4888888888888889,1.95956720913255,0.296875
gsm8k,18,24,middle,2,864,864,measured_dense_runtime,1410,43,12.0,86.00000000000009,267,0.18604651162790697,0.4418604651162791,1.4873343175170066,0.328125
gsm8k,18,24,middle,3,864,864,measured_dense_runtime,1881,41,12.0,90.0,453,0.2682926829268293,0.4878048780487805,1.9467453263267238,0.359375
gsm8k,18,25,middle,0,864,864,measured_dense_runtime,1129,48,12.5,54.800000000000026,154,0.2708333333333333,0.4583333333333333,1.1956733237561903,0.25
gsm8k,18,25,middle,1,864,864,measured_dense_runtime,2057,52,20.5,114.99999999999999,168,0.28846153846153844,0.5769230769230769,1.1778577943521686,0.1875
gsm8k,18,25,middle,2,864,864,measured_dense_runtime,1410,42,17.5,85.79999999999998,157,0.23809523809523808,0.5238095238095238,1.1450182739782269,0.34375
gsm8k,18,25,middle,3,864,864,measured_dense_runtime,2316,43,21.0,117.00000000000004,501,0.16279069767441862,0.5581395348837209,1.5851166110730104,0.328125
gsm8k,18,26,middle,0,864,864,measured_dense_runtime,1869,55,17.0,89.80000000000003,207,0.2545454545454545,0.5272727272727272,1.1980675472291176,0.140625
gsm8k,18,26,middle,1,864,864,measured_dense_runtime,1205,45,10.0,52.2,198,0.2222222222222222,0.4444444444444444,1.5376319160417466,0.296875
gsm8k,18,26,middle,2,864,864,measured_dense_runtime,2141,50,31.5,90.1,349,0.2,0.58,1.3918705271616905,0.21875
gsm8k,18,26,middle,3,864,864,measured_dense_runtime,1697,46,20.5,79.5,437,0.2608695652173913,0.5652173913043478,1.7931884201460002,0.28125
gsm8k,18,27,middle,0,864,864,measured_dense_runtime,1971,57,21.0,78.59999999999998,224,0.19298245614035087,0.5789473684210527,1.2416472150043218,0.109375
gsm8k,18,27,middle,1,864,864,measured_dense_runtime,2165,48,23.0,124.20000000000006,185,0.08333333333333333,0.5416666666666666,1.1032226927891065,0.25
gsm8k,18,27,middle,2,864,864,measured_dense_runtime,1879,47,20.0,104.19999999999993,298,0.3191489361702128,0.5319148936170213,1.4004645936936368,0.265625
gsm8k,18,27,middle,3,864,864,measured_dense_runtime,897,42,11.5,50.599999999999994,170,0.3333333333333333,0.40476190476190477,1.4096093976717863,0.34375
gsm8k,18,28,middle,0,864,864,measured_dense_runtime,1045,30,19.0,66.0,253,0.2,0.5333333333333333,1.4123328883917792,0.53125
gsm8k,18,28,middle,1,864,864,measured_dense_runtime,619,44,11.0,30.0,58,0.36363636363636365,0.3181818181818182,1.0095198559046057,0.3125
gsm8k,18,28,middle,2,864,864,measured_dense_runtime,2203,55,21.0,88.80000000000001,285,0.16363636363636364,0.6181818181818182,1.3888744926121408,0.140625
gsm8k,18,28,middle,3,864,864,measured_dense_runtime,3045,53,26.0,160.00000000000009,476,0.16981132075471697,0.6415094339622641,1.6165038287065916,0.171875
gsm8k,18,29,middle,0,864,864,measured_dense_runtime,866,39,11.0,52.80000000000001,91,0.3076923076923077,0.46153846153846156,1.0295867404932737,0.390625
gsm8k,18,29,middle,1,864,864,measured_dense_runtime,1823,48,26.0,82.80000000000003,251,0.10416666666666667,0.5625,1.170541748582212,0.25
gsm8k,18,29,middle,2,864,864,measured_dense_runtime,2161,47,32.0,113.99999999999999,308,0.14893617021276595,0.7446808510638298,1.1694194130227438,0.265625
gsm8k,18,29,middle,3,864,864,measured_dense_runtime,2062,55,16.0,109.40000000000002,179,0.2727272727272727,0.509090909090909,1.1982348239087741,0.140625
gsm8k,18,30,middle,0,864,864,measured_dense_runtime,1486,47,17.0,76.39999999999996,209,0.2765957446808511,0.5319148936170213,1.2687457602739138,0.265625
gsm8k,18,30,middle,1,864,864,measured_dense_runtime,1697,47,16.0,80.79999999999998,146,0.1702127659574468,0.5319148936170213,1.0960515394021884,0.265625
gsm8k,18,30,middle,2,864,864,measured_dense_runtime,1424,55,14.0,64.60000000000002,240,0.2727272727272727,0.4727272727272727,1.4423760702620656,0.140625
gsm8k,18,30,middle,3,864,864,measured_dense_runtime,2305,49,18.0,115.00000000000017,513,0.20408163265306123,0.5510204081632653,1.8141261229578736,0.234375
gsm8k,18,31,middle,0,864,864,measured_dense_runtime,1027,49,14.0,57.60000000000001,80,0.14285714285714285,0.46938775510204084,0.9892297707353686,0.234375
gsm8k,18,31,middle,1,864,864,measured_dense_runtime,1243,44,21.0,64.7,103,0.11363636363636363,0.5454545454545454,0.9203887919650197,0.3125
gsm8k,18,31,middle,2,864,864,measured_dense_runtime,1837,51,18.0,92.0,209,0.1568627450980392,0.5098039215686274,1.330820001885684,0.203125
gsm8k,18,31,middle,3,864,864,measured_dense_runtime,2805,52,27.5,132.09999999999997,244,0.11538461538461539,0.6730769230769231,1.0497909013284605,0.1875
gsm8k,19,1,middle,0,800,800,measured_dense_runtime,1131,60,12.5,46.70000000000001,92,0.18333333333333332,0.43333333333333335,0.9995847979581677,0.0625
gsm8k,19,1,middle,1,800,800,measured_dense_runtime,1822,60,11.0,84.10000000000002,241,0.21666666666666667,0.38333333333333336,1.5598351835154716,0.0625
gsm8k,19,1,middle,2,800,800,measured_dense_runtime,2215,60,18.0,104.90000000000003,279,0.18333333333333332,0.5666666666666667,1.4529837715250333,0.0625
gsm8k,19,1,middle,3,800,800,measured_dense_runtime,1232,55,7.0,65.20000000000002,155,0.2727272727272727,0.3090909090909091,1.5445419792898143,0.140625
gsm8k,19,2,middle,0,800,800,measured_dense_runtime,2149,64,17.0,71.60000000000002,253,0.109375,0.59375,1.582510492958047,0.0
gsm8k,19,2,middle,1,800,800,measured_dense_runtime,879,59,9.0,35.60000000000001,62,0.3220338983050847,0.3389830508474576,0.950907932103943,0.078125
gsm8k,19,2,middle,2,800,800,measured_dense_runtime,1790,61,19.0,46.0,222,0.18032786885245902,0.5737704918032787,1.342708578775703,0.046875
gsm8k,19,2,middle,3,800,800,measured_dense_runtime,1582,63,15.0,56.60000000000003,236,0.15873015873015872,0.49206349206349204,1.4275949584467855,0.015625
gsm8k,19,3,middle,0,800,800,measured_dense_runtime,1313,60,14.5,50.20000000000002,96,0.18333333333333332,0.4666666666666667,1.0016929130347507,0.0625
gsm8k,19,3,middle,1,800,800,measured_dense_runtime,1283,63,12.0,43.800000000000004,175,0.19047619047619047,0.36507936507936506,1.3192239490996516,0.015625
gsm8k,19,3,middle,2,800,800,measured_dense_runtime,2220,61,17.0,52.0,323,0.14754098360655737,0.5245901639344263,1.7365905368389476,0.046875
gsm8k,19,3,middle,3,800,800,measured_dense_runtime,1584,61,18.0,49.0,183,0.14754098360655737,0.5409836065573771,1.2641096084732788,0.046875
gsm8k,19,4,middle,0,800,800,measured_dense_runtime,1217,54,12.0,43.400000000000006,229,0.3148148148148148,0.3888888888888889,1.859578418378624,0.15625
gsm8k,19,4,middle,1,800,800,measured_dense_runtime,2385,55,23.0,86.00000000000001,568,0.14545454545454545,0.6181818181818182,1.886200233170382,0.140625
gsm8k,19,4,middle,2,800,800,measured_dense_runtime,837,57,8.0,34.4,95,0.2982456140350877,0.3508771929824561,1.2535138793356648,0.109375
gsm8k,19,4,middle,3,800,800,measured_dense_runtime,1961,56,15.0,96.5,382,0.25,0.5,1.7099105067386013,0.125
gsm8k,19,5,middle,0,800,800,measured_dense_runtime,1538,53,15.0,65.80000000000007,209,0.1509433962264151,0.49056603773584906,1.2710723049757844,0.171875
gsm8k,19,5,middle,1,800,800,measured_dense_runtime,2080,62,18.5,91.9,206,0.1774193548387097,0.532258064516129,1.299989331999924,0.03125
gsm8k,19,5,middle,2,800,800,measured_dense_runtime,1616,61,20.0,52.0,239,0.18032786885245902,0.5245901639344263,1.3340622611798314,0.046875
gsm8k,19,5,middle,3,800,800,measured_dense_runtime,1166,56,12.0,43.0,165,0.17857142857142858,0.35714285714285715,1.3291517612736183,0.125
gsm8k,19,6,middle,0,800,800,measured_dense_runtime,1987,53,18.0,105.00000000000011,369,0.16981132075471697,0.5471698113207547,1.5753842401147673,0.171875
gsm8k,19,6,middle,1,800,800,measured_dense_runtime,1360,54,13.0,59.400000000000006,104,0.2037037037037037,0.46296296296296297,1.0226373732813765,0.15625
gsm8k,19,6,middle,2,800,800,measured_dense_runtime,1515,61,15.0,55.0,127,0.04918032786885246,0.45901639344262296,1.0012977234570288,0.046875
gsm8k,19,6,middle,3,800,800,measured_dense_runtime,1538,57,16.0,66.0,150,0.19298245614035087,0.5263157894736842,1.096612131370872,0.109375
gsm8k,19,7,middle,0,800,800,measured_dense_runtime,2865,58,25.5,123.30000000000004,410,0.2413793103448276,0.603448275862069,1.6081577757496852,0.09375
gsm8k,19,7,middle,1,800,800,measured_dense_runtime,1521,48,16.5,86.30000000000001,206,0.10416666666666667,0.5416666666666666,1.282258113089082,0.25
gsm8k,19,7,middle,2,800,800,measured_dense_runtime,1037,44,12.5,54.400000000000006,168,0.29545454545454547,0.4318181818181818,1.3935554004673554,0.3125
gsm8k,19,7,middle,3,800,800,measured_dense_runtime,977,54,10.0,39.7,89,0.18518518518518517,0.3148148148148148,1.1493459050913524,0.15625
gsm8k,19,8,middle,0,800,800,measured_dense_runtime,1773,57,15.0,92.6,180,0.22807017543859648,0.49122807017543857,1.2772361468275248,0.109375
gsm8k,19,8,middle,1,800,800,measured_dense_runtime,1036,55,13.0,53.20000000000001,97,0.32727272727272727,0.43636363636363634,1.1255356054207177,0.140625
gsm8k,19,8,middle,2,800,800,measured_dense_runtime,1928,61,24.0,59.0,208,0.19672131147540983,0.6229508196721312,1.2139269909458206,0.046875
gsm8k,19,8,middle,3,800,800,measured_dense_runtime,1663,58,10.5,32.400000000000034,458,0.3103448275862069,0.41379310344827586,2.749397292063954,0.09375
gsm8k,19,9,middle,0,800,800,measured_dense_runtime,2313,51,21.0,128.0,299,0.1568627450980392,0.5882352941176471,1.3726565014538605,0.203125
gsm8k,19,9,middle,1,800,800,measured_dense_runtime,1217,52,15.5,58.599999999999966,140,0.17307692307692307,0.5,1.1406879227819864,0.1875
gsm8k,19,9,middle,2,800,800,measured_dense_runtime,1704,51,8.0,95.0,331,0.29411764705882354,0.4117647058823529,1.8014598628261296,0.203125
gsm8k,19,9,middle,3,800,800,measured_dense_runtime,1166,53,14.0,50.800000000000004,79,0.2830188679245283,0.4716981132075472,0.9471040499317707,0.171875
gsm8k,19,10,middle,0,800,800,measured_dense_runtime,1974,57,19.0,78.4,303,0.17543859649122806,0.543859649122807,1.4774652559156696,0.109375
gsm8k,19,10,middle,1,800,800,measured_dense_runtime,1798,58,17.0,71.40000000000016,212,0.2413793103448276,0.5689655172413793,1.4237468703686393,0.09375
gsm8k,19,10,middle,2,800,800,measured_dense_runtime,1272,58,10.5,63.60000000000001,110,0.13793103448275862,0.3793103448275862,1.2429799712352785,0.09375
gsm8k,19,10,middle,3,800,800,measured_dense_runtime,1356,54,12.0,44.0,173,0.2222222222222222,0.42592592592592593,1.3919850454186915,0.15625
gsm8k,19,11,middle,0,800,800,measured_dense_runtime,2067,51,25.0,86.0,431,0.11764705882352941,0.6470588235294118,1.571912713821136,0.203125
gsm8k,19,11,middle,1,800,800,measured_dense_runtime,2869,49,9.0,168.4,788,0.3877551020408163,0.3469387755102041,2.3365287645812383,0.234375
gsm8k,19,11,middle,2,800,800,measured_dense_runtime,697,45,8.0,40.2,122,0.4,0.3333333333333333,1.4230848133166196,0.296875
gsm8k,19,11,middle,3,800,800,measured_dense_runtime,767,39,8.0,31.400000000000006,199,0.3333333333333333,0.3076923076923077,1.8604081809839024,0.390625
gsm8k,19,12,middle,0,800,800,measured_dense_runtime,2171,45,15.0,140.00000000000006,329,0.2,0.4888888888888889,1.4830504241023208,0.296875
